노드ID,노드명,노드유형코드,노드유형명,회전제한유무,회전제한유무명,X좌표,Y좌표,TM_X좌표,TM_Y좌표
1150148700,마곡동269-3,101,도로교차점,0,무,126.8297381,37.5681121,184958.19,452077.35
1150148900,마곡동272-1,101,도로교차점,0,무,126.8306131,37.5680377,185035.48,452068.95
1150148800,서울가곡초등학교,101,도로교차점,0,무,126.8366126,37.5558885,185563.16,450719.6
1150148100,마곡동245-2,101,도로교차점,0,무,126.8311879,37.5717783,185087.01,452484.03
1150147100,화곡동1089-22,102,도로시.종점,0,무,126.8410998,37.5453815,185957.68,449552.76
1150147200,화곡중학교,102,도로시.종점,0,무,126.833213,37.5474312,185261.11,449781.46
1150147500,수명산파크3단지교차로,101,도로교차점,0,무,126.827051,37.5532388,184717.76,450427.02
1150147600,속성변화점,103,속성변화점,0,무,126.8266135,37.5532888,184679.12,450432.64
1150147700,내발산동760-5,102,도로시.종점,0,무,126.8250637,37.5479227,184541.07,449837.33
1150147800,마곡동730-392,102,도로시.종점,0,무,126.8182267,37.5588881,183939.24,451055.5
1150147900,마곡동728-349,102,도로시.종점,0,무,126.8301007,37.5555469,184987.71,450682.7
1150148400,가양동50-6,102,도로시.종점,0,무,126.8469115,37.5669707,186475.18,451948.06
1150148500,가양동26-10,102,도로시.종점,0,무,126.8488864,37.5675456,186649.75,452011.59
1150148600,화곡동1096-35,102,도로시.종점,0,무,126.8505863,37.5541722,186797.58,450527.05
1150149500,강서구-고양시덕양구,105,행정경계,0,무,126.8267203,37.5881958,184695.7,454306.91
1150149100,전호대교,104,도로시설물,0,무,126.7987044,37.5960003,182223.15,455178.05
1150149801,신월IC,106,106,0,무,126.8414882,37.5268879,185988.55,447500.14
1160115000,구로구-부천시,105,행정경계,0,무,126.8229581,37.4885743,184342.6,443250.75
1160012701,동부제강입구교차로,101,도로교차점,1,유,126.8315822,37.4914286,185105.87,443566.13
1160119200,구로구-광명시,105,행정경계,0,무,126.8722342,37.4910468,188700.9,443518.11
1160023601,개봉동179-46,101,도로교차점,0,무,126.8613117,37.4966816,187735.88,444144.86
1160025201,구로소방서앞교차로,101,도로교차점,0,무,126.8646649,37.4977851,188032.58,444266.91
1160040901,신도림동413-2,101,도로교차점,0,무,126.8838415,37.5059348,189729.44,445169.15
1160009401,오류동169-3,101,도로교차점,0,무,126.8396534,37.4879223,185818.99,443175.74
1160119100,구로구-광명시,105,행정경계,0,무,126.8703959,37.4921747,188538.5,443643.51
1160040001,고척2파출소앞교차로,101,도로교차점,0,무,126.8590777,37.5063826,187539.94,445221.84
1160039601,고척동176-20,101,도로교차점,1,유,126.8608007,37.5055468,187692.15,445128.85
1180072300,구로구-영등포구,105,행정경계,0,무,126.8934402,37.507299,190578.31,445319.55
1160118900,천왕동278-3,101,도로교차점,1,유,126.8417259,37.4769806,186000.24,441961.04
1160119000,천왕지구삼거리,101,도로교차점,1,유,126.8428765,37.4793138,186102.45,442219.83
1160005701,천왕동257-82,101,도로교차점,0,무,126.8473111,37.482295,186495.22,442550.05
1160007501,구로동170-6,101,도로교차점,0,무,126.8944839,37.4866903,190668.04,443032.15
1130052700,아현동354-49,101,도로교차점,0,무,126.9551768,37.5552727,196039.42,450639.65
1130052800,아현동354-49,102,도로시.종점,0,무,126.9545394,37.5562976,195983.15,450753.42
1130053000,공덕동464,101,도로교차점,0,무,126.9510148,37.5508232,195671.4,450145.99
1130053100,공덕동469-1,101,도로교차점,0,무,126.9527396,37.5496483,195823.75,450015.52
1130053300,아현동790,101,도로교차점,0,무,126.9537645,37.5516897,195914.43,450242.05
1130053400,아현동788,102,도로시.종점,0,무,126.9508273,37.552498,195654.93,450331.88
1130053500,아현동617-74,101,도로교차점,0,무,126.9550519,37.5517397,196028.19,450247.54
1130054600,상암동940,101,도로교차점,0,무,126.8842705,37.5869769,189778.44,454163.8
1130054700,상암동1733,102,도로시.종점,0,무,126.884108,37.5867853,189764.07,454142.55
1130054900,서울하늘초등학교,102,도로시.종점,0,무,126.8804208,37.5850604,189438.16,453951.52
1130055300,상암동28-78,102,도로시.종점,0,무,126.8948946,37.5741951,190715.21,452744.06
1130055400,성산1동주민센터,102,도로시.종점,0,무,126.9076811,37.5633548,191843.56,451539.73
1130055500,망원동453-1,101,도로교차점,0,무,126.8966321,37.5561805,190866.5,450744.49
1130055600,망원동397-6,101,도로교차점,0,무,126.9020567,37.5526893,191345.41,450356.49
1130055700,서교동365-1,102,도로시.종점,0,무,126.9220549,37.553506,193112.59,450445.48
1130055900,상수동7-2,102,도로시.종점,0,무,126.9273045,37.5470651,193575.9,449730.25
1030022401,신금호역교차로,101,도로교차점,1,유,127.0200162,37.5552148,201768.63,450632.47
1030029601,도선동590,101,도로교차점,1,유,127.0301181,37.5654386,202660.88,451767.43
1030042300,성동구-강남구,105,행정경계,0,무,127.0347866,37.5358406,203074.55,448482.54
1030007901,성수동2가333-84,101,도로교차점,0,무,127.0511043,37.5420095,204516.39,449167.87
1030018101,금호동3가1266-1,101,도로교차점,0,무,127.0193836,37.550332,201712.86,450090.53
1030024601,동마중학교,101,도로교차점,0,무,127.0387568,37.5627803,203424.22,451472.67
1030040500,응봉교(진입),104,도로시설물,0,무,127.0346127,37.553723,203058.45,450467.28
1030040600,응봉교(북측),104,도로시설물,0,무,127.0353602,37.5512015,203124.61,450187.43
1030040800,응봉교(남측),104,도로시설물,0,무,127.0364782,37.5476006,203223.55,449787.82
1030040900,행당동89-1,101,도로교차점,0,무,127.0400644,37.5549827,203540.11,450607.27
1030041100,행당동155-1,102,도로시.종점,0,무,127.0400567,37.5553315,203539.41,450645.99
1030041000,행당동90-4,102,도로시.종점,0,무,127.0398692,37.5537484,203522.92,450470.27
1030041200,옥수동562-2,102,도로시.종점,0,무,127.0155715,37.5460075,201376.07,449610.49
1030041400,성수동1가694-96,102,도로시.종점,0,무,127.0456688,37.5378669,204036.25,448707.85
1030041700,금호동2가487-1,102,도로시.종점,0,무,127.0190211,37.5537649,201680.74,450471.53
1030041800,금호동3가772-1,102,도로시.종점,0,무,127.0212834,37.550232,201880.73,450079.46
1030041900,금호동2가759-1,102,도로시.종점,0,무,127.0230582,37.5509153,202037.55,450155.33
1030042100,옥수동561,102,도로시.종점,0,무,127.0133467,37.544016,201179.49,449389.43
1030042200,하왕십리동1070-10,101,도로교차점,0,무,127.0258115,37.5654758,202280.4,451771.44
1030042000,금호동3가1351-51,102,도로시.종점,0,무,127.0149965,37.5508236,201325.17,450145.01
1000008601,KT광화문빌딩East,101,도로교차점,0,무,126.9793058,37.571255,198171.85,452412.76
1000012001,도렴동82-6,101,도로교차점,0,무,126.9746078,37.5730204,197756.87,452608.79
1000028601,평창동주민센터,101,도로교차점,0,무,126.9692334,37.6064425,197283.32,456318.41
1120009401,교남동233-5,101,도로교차점,0,무,126.9658571,37.5674457,196983.62,451990.31
1010032801,LG생활건강본사,101,도로교차점,0,무,126.9707318,37.5694408,197414.34,452211.6
1120010001,송월동145-9,101,도로교차점,0,무,126.9644635,37.5688585,196860.56,452147.16
1000008901,GS건설본사,101,도로교차점,0,무,126.9807329,37.5712694,198297.92,452414.33
1000031600,평창동주민센터,102,도로시.종점,0,무,126.9682502,37.6067918,197196.51,456357.21
1000031700,독립공원교차로,102,도로시.종점,0,무,126.9566015,37.5764702,196166.39,452992.27
1000031900,LG생활건강본사,101,도로교차점,0,무,126.9725876,37.5694211,197578.3,452209.37
1000031800,독립문역(서울3호선),102,도로시.종점,0,무,126.9586138,37.5747204,196344.06,452797.98
1120012701,독립문역(서울3호선),101,도로교차점,0,무,126.9580638,37.5743369,196295.45,452755.44
1000032000,세종문화회관,102,도로시.종점,0,무,126.9758998,37.5731374,197871.01,452621.75
1000032201,사직터널,104,도로시설물,0,무,126.9660343,37.5740887,196999.54,452727.61
1000032101,사직터널그집,101,도로교차점,0,무,126.965185,37.5734832,196924.49,452660.43
1010000301,SK커뮤니케이션즈본사,101,도로교차점,1,유,126.9765508,37.5542896,197927.99,450529.85
1010008201,퇴계로3가교차로,101,도로교차점,0,무,126.9881944,37.5596752,198956.91,451127.4
1010037900,서부역,101,도로교차점,0,무,126.9691142,37.5561972,197270.95,450741.77
1010017801,소공동주민센터,101,도로교차점,0,무,126.9763648,37.5625898,197911.79,451451.08
1010021101,명동1가5-4,101,도로교차점,0,무,126.9861187,37.5641063,198773.59,451619.22
1010023601,을지로2가교차로,101,도로교차점,0,무,126.9875832,37.5653338,198902.99,451755.44
1010003201,을지로3가역교차로,101,도로교차점,0,무,126.9897968,37.5658441,199098.57,451812.06
1010026101,신당5동주민센터,101,도로교차점,0,무,127.0211361,37.56565,201867.33,451790.67
1010030601,흥인사거리,101,도로교차점,1,유,127.0161001,37.5671887,201422.38,451961.36
1010025501,신당역(서울6호선),101,도로교차점,1,유,127.0161518,37.5664632,201426.96,451880.84
1010031802,맥스타일,101,도로교차점,0,무,127.0109598,37.5682455,200968.25,452078.59
1010031801,신당동222-8,101,도로교차점,0,무,127.0123342,37.5684284,201089.66,452098.91
1010008001,예장동2-102,101,도로교차점,0,무,126.98969,37.5592509,199089.05,451080.29
1010009601,신당동282-32,101,도로교차점,0,무,127.0172496,37.5618418,201524.05,451367.94
1010018701,순화동1-173,101,도로교차점,0,무,126.969733,37.5634622,197325.89,451548.07
1010020501,의주로1가30-1,101,도로교차점,0,무,126.9688117,37.5638962,197244.51,451596.27
1010036400,행복나래서울본사,102,도로시.종점,0,무,126.9706392,37.564077,197405.97,451616.28
1010036500,순화동1-23,101,도로교차점,0,무,126.9696125,37.5639275,197315.27,451599.72
1010036700,하나생명본사,101,도로교차점,0,무,126.9859365,37.5653134,198757.51,451753.19
1010037100,신당역(서울6호선),102,도로시.종점,0,무,127.0172586,37.5664884,201524.75,451883.66
1010037200,신당동290-97,101,도로교차점,0,무,127.0164587,37.5615223,201454.18,451332.47
1010037300,흥인초등학교,101,도로교차점,0,무,127.0155088,37.5609391,201370.26,451267.72
1010009602,청구역(서울5호선),101,도로교차점,0,무,127.0148687,37.5598597,201313.72,451147.91
1010009603,신당동289-7,101,도로교차점,0,무,127.0171921,37.5594936,201519.01,451107.31
1010037400,신당동843-5,102,도로시.종점,0,무,127.0166338,37.5584893,201469.7,450995.85
1010037800,황학동702,102,도로시.종점,0,무,127.0211083,37.5661885,201864.86,451850.44
1010036600,삼성카드본사,102,도로시.종점,0,무,126.9755749,37.5627969,197842.01,451474.09
1010036800,신당동217-120,102,도로시.종점,0,무,127.0141964,37.5693381,201254.16,452199.89
1010036900,맥스타일,102,도로시.종점,0,무,127.0109717,37.5690048,200969.28,452162.86
1010037000,흥인동165,102,도로시.종점,0,무,127.0168836,37.56723,201491.6,451965.96
1010006001,약수역(서울3호선),101,도로교차점,0,무,127.0114228,37.5538531,201009.34,450481.21
1010037500,신당동347-361,102,도로시.종점,0,무,127.0123592,37.5554813,201092.06,450661.93
1010006002,신당동373-26,101,도로교차점,0,무,127.0119613,37.5531783,201056.93,450406.32
1010037600,약수역(서울3호선),101,도로교차점,0,무,127.0110843,37.5533566,200979.44,450426.1
1010037700,신당동844,102,도로시.종점,0,무,127.0107219,37.5516151,200947.43,450232.81
1010000302,LG이노텍본사,101,도로교차점,0,무,126.9752728,37.5535289,197815.04,450445.45
1130057100,마포대교북측,106,106,0,무,126.9443619,37.5345107,195082.44,448335.83
1020007901,이촌동301-163,101,도로교차점,0,무,126.9795058,37.5181639,198188.23,446520.28
1020041200,용산구-동작구,105,행정경계,0,무,126.9574242,37.5155555,196236,446231.43
1020013201,용산공업고등학교,101,도로교차점,1,유,126.967933,37.5246774,197165.4,447243.48
1020013202,이촌역앞교차로,101,도로교차점,1,유,126.971463,37.5231841,197477.39,447077.65
1020014802,용산역사거리,101,도로교차점,1,유,126.9661438,37.5273479,197007.35,447539.93
1020024101,한남동5-1,101,도로교차점,1,유,127.0117156,37.5363873,201035.46,448542.72
1020003801,원효로1가23-18,101,도로교차점,0,무,126.9642276,37.5385449,196838.44,448782.72
1020013701,동빙고동9-4,101,도로교차점,0,무,126.9960014,37.5252878,199646.54,447310.76
1020014801,한강로2가410,101,도로교차점,0,무,126.9649343,37.5276541,196900.44,447573.96
1020014803,한강로3가40-999,101,도로교차점,1,유,126.9650206,37.5280773,196908.09,447620.92
1220157600,용산구-강남구,105,행정경계,0,무,127.0117603,37.5283709,201039.51,447652.99
1020041100,용산구-영등포구,105,행정경계,0,무,126.9492065,37.5289018,195510.3,447713.07
1020026801,문배동11-14,101,도로교차점,0,무,126.9701916,37.5381242,197365.52,448735.84
1020040000,한강로3가63-385,102,도로시.종점,1,유,126.9695133,37.5263261,197305.15,447426.42
1020040100,용산동5가24-3,102,도로시.종점,0,무,126.9721506,37.5240764,197538.2,447176.66
1020040200,이촌동302-31,102,도로시.종점,0,무,126.9699884,37.5197185,197346.9,446693.05
1020040300,이촌동301-7,101,도로교차점,0,무,126.9785626,37.5192687,198104.87,446642.91
1020040400,이촌동301-142,101,도로교차점,0,무,126.9790125,37.5201852,198144.67,446744.63
1020040600,이촌동301-7,102,도로시.종점,0,무,126.9804749,37.5197269,198273.94,446693.74
1020040500,용산동6가412,102,도로시.종점,0,무,126.9791125,37.5204019,198153.52,446768.67
1020040700,이촌동300-11,102,도로시.종점,0,무,126.9787376,37.5166356,198120.28,446350.68
1020040800,동빙고동44-5,102,도로시.종점,0,무,126.9963109,37.5244265,199673.9,447215.16
1020040900,한남동812,102,도로시.종점,0,무,127.0113344,37.5369835,201001.76,448608.88
1020041000,한남동1-418,102,도로시.종점,0,무,127.0138342,37.5378834,201222.68,448708.79
1020039800,효창동6-3,102,도로시.종점,0,무,126.9643012,37.5391746,196844.97,448852.61
1020039600,용산동2가2-11,102,도로시.종점,0,무,126.9794123,37.5417244,198180.54,449135.21
1020039700,문배동7-31,102,도로시.종점,0,무,126.9697382,37.5385164,197325.46,448779.39
1240090200,암사IC서측,106,106,0,무,127.1309683,37.5633669,211571.14,451545.13
1240027601,강일동302-9,101,도로교차점,0,무,127.1736923,37.5661822,215345.26,451863.71
1240026801,강일6_8단지앞교차로,101,도로교차점,1,유,127.1765959,37.5624474,215602.56,451449.68
1240090700,암사IC동측,106,106,1,유,127.1363503,37.5664596,212046.15,451889.05
1240090900,암사IC,106,106,1,유,127.1394522,37.5669868,212320.11,451947.97
1240093401,강빛초중학교,101,도로교차점,0,무,127.1708566,37.5735413,215093.25,452680.03
1240029401,강일동280-12,101,도로교차점,0,무,127.1721554,37.5687629,215208.95,452149.89
1240093701,고덕강일공공주택지구8단지,101,도로교차점,0,무,127.1765773,37.5724324,215598.84,452557.89
1240089400,강일5단지교차로,101,도로교차점,0,무,127.1789423,37.5690555,215808.48,452183.48
1240093801,고덕강일공공주택지구8단지,101,도로교차점,1,유,127.1764113,37.5728398,215584.09,452603.08
1240007001,강일동725,101,도로교차점,0,무,127.1732227,37.5571599,215305.62,450862.26
1240089300,일자교,101,도로교차점,1,유,127.1782406,37.5707537,215746.13,452371.85
1240090300,암사IC,106,106,0,무,127.1311901,37.5637979,211590.67,451592.99
1240090400,암사IC,106,106,0,무,127.1320968,37.5638269,211670.77,451596.32
1240090500,암사IC,106,106,0,무,127.1329986,37.5660653,211750.1,451844.87
1240090600,암사동점말,106,106,0,무,127.1339706,37.5648549,211836.15,451710.66
1240090800,암사IC,106,106,0,무,127.1365972,37.5651415,212068.17,451742.79
1240091100,둔촌동615-3,102,도로시.종점,0,무,127.1480471,37.5322349,213085.51,448092.09
1240091300,한림대학교강동성심병원,102,도로시.종점,0,무,127.1354857,37.5357511,211974.67,448480.67
1240091400,천호동374-1,102,도로시.종점,0,무,127.1257365,37.5424919,211112.01,449227.62
1240091600,명일동339-24,101,도로교차점,0,무,127.1461596,37.5477331,212916,449811.94
1240091800,암사동248-1,102,도로시.종점,0,무,127.1365229,37.5583234,212062.71,450986.06
1240091900,강일동584-14,102,도로시.종점,0,무,127.1718197,37.5644563,215180.17,451671.85
1240092100,강일동680,101,도로교차점,0,무,127.170531,37.5679501,215065.61,452059.42
1240092200,강일동683,101,도로교차점,0,무,127.1724196,37.5655562,215232.95,451794.02
1240092300,강일동735,101,도로교차점,0,무,127.1732321,37.5566572,215306.55,450806.47
1240092600,삼성엔지니어링본사,101,도로교차점,0,무,127.174982,37.5494414,215462.66,450005.89
2270205100,강동구-하남시,105,행정경계,0,무,127.1732165,37.5455599,215307.44,449574.8
1240091000,성내동582,102,도로시.종점,0,무,127.1247492,37.5307849,211026.48,447928.17
1240091200,길동170-5,102,도로시.종점,0,무,127.1478096,37.5370926,213063.67,448631.21
1240091500,천호동424-5,102,도로시.종점,0,무,127.126574,37.5413587,211186.19,449101.95
1240091700,명일동339-24,102,도로시.종점,0,무,127.1471221,37.5477747,213001.04,449816.69
2270021801,강일10단지교차로,101,도로교차점,1,유,127.1815203,37.5616646,216037.81,451363.61
1240092400,강일동735,101,도로교차점,0,무,127.1732696,37.5561989,215309.96,450755.62
1240092500,속성변화점,103,속성변화점,0,무,127.1725822,37.5565822,215249.14,450798.04
1240092700,상일동504,102,도로시.종점,0,무,127.1765069,37.5497497,215597.34,450040.36
2270021700,산용산업앞교차로,101,도로교차점,0,무,127.1819958,37.5595362,216080.28,451127.48
1240093001,둔촌사거리,101,도로교차점,1,유,127.1341112,37.5221135,211855.35,446966.89
1240092901,둔촌사거리,101,도로교차점,1,유,127.1345138,37.5213655,211891.05,446883.93
1240093101,고센빌딩,102,도로시.종점,0,무,127.1755662,37.5609379,215511.9,451281.97
1240093201,서울안디옥교회,101,도로교차점,1,유,127.1754333,37.5618885,215499.96,451387.45
1240093301,상가2동,101,도로교차점,0,무,127.1717614,37.5715462,215173.58,452458.74
1240093501,연세센트럴치과의원,101,도로교차점,1,유,127.1729885,37.5718865,215281.91,452496.71
1240093601,팔당대교방면출구,101,도로교차점,0,무,127.1696936,37.5753284,214990.15,452878.18
2270207901,리버뷰자이공인중개사사무소,101,도로교차점,0,무,127.1760034,37.5749064,215547.62,452832.38
1240094001,은가람중학교,101,도로교차점,0,무,127.1753124,37.5775489,215486.04,453125.55
1240093901,유누,102,도로시.종점,0,무,127.1768009,37.5729462,215618.48,452614.95
1240094101,-,102,도로시.종점,0,무,127.1805363,37.550563,215953.24,450131.3
1240094201,-,101,도로교차점,1,유,127.1828654,37.5509377,216158.97,450173.28
1240094301,-,101,도로교차점,0,무,127.1802483,37.553037,215927.27,450405.83
1240094401,-,101,도로교차점,1,유,127.1796666,37.5537153,215875.72,450481.03
2270208401,-,101,도로교차점,0,무,127.1815724,37.5531555,216044.24,450419.21
1240094501,-,101,도로교차점,0,무,127.1801724,37.553924,215920.36,450504.28
1240094601,-,101,도로교차점,0,무,127.1794363,37.5549552,215855.1,450618.6
2070150800,루마썬팅,101,도로교차점,1,유,127.0448677,37.6936614,203957.18,465999.33
2420050800,오쇠삼거리,101,도로교차점,0,무,126.8089592,37.5425641,183116.71,449245.36
1240070601,강일9_10단지앞교차로,101,도로교차점,0,무,127.1800445,37.5613819,215907.48,451331.99
1230124300,한국지역난방공사,101,도로교차점,0,무,127.1223832,37.4725745,210825.75,441467.29
1230184402,문정동496,101,도로교차점,1,유,127.1152949,37.4857284,210196.94,442926.41
1230184400,힐스테이트사거리,101,도로교차점,0,무,127.1156413,37.4851486,210227.66,442862.09
1230184901,문정동374,101,도로교차점,0,무,127.116469,37.4837296,210301.06,442704.69
1230184902,문정동372,101,도로교차점,0,무,127.1166867,37.4833565,210320.36,442663.31
1230184900,동부지방검찰청,101,도로교차점,0,무,127.1178084,37.4814335,210419.84,442450.01
1230184401,문정동210-3,101,도로교차점,0,무,127.1185313,37.4857508,210483.17,442929.25
1230185000,지식산업센터사거리,101,도로교차점,1,유,127.1194108,37.4860878,210560.91,442966.75
1230184403,AJ렌터카본사,101,도로교차점,1,유,127.1167198,37.4855117,210323,442902.51
1230185300,동부지방법원,101,도로교차점,0,무,127.121046,37.4829801,210705.97,442622.02
1230185301,문정동346-1,101,도로교차점,1,유,127.1199715,37.4850223,210610.65,442848.55
1230185302,문정동344-6,101,도로교차점,1,유,127.1201598,37.4846643,210627.36,442808.84
1230185303,서울동부지방법원,101,도로교차점,1,유,127.1206242,37.4837817,210668.56,442710.94
1230015801,문정동319-1,101,도로교차점,1,유,127.1213582,37.4824144,210733.67,442559.27
1230185700,오금동118-30,102,도로시.종점,0,무,127.1403231,37.5042881,212407.43,444989.29
1230185900,문정동191-6,102,도로시.종점,0,무,127.1181003,37.486515,210444.95,443014.01
1230186000,문정동479-2,101,도로교차점,0,무,127.1144381,37.4847068,210121.31,442812.93
1230186100,문정동325-4,101,도로교차점,0,무,127.1226749,37.4835903,210849.96,442689.93
1230186300,거여동292-1,102,도로시.종점,0,무,127.1483975,37.4901731,213123.84,443423.81
1230186500,마천동592,101,도로교차점,0,무,127.1570592,37.4961974,213888.74,444093.67
1230186600,마천동599,101,도로교차점,0,무,127.1576091,37.4949476,213937.6,443955.04
1230186900,속성변화점,103,속성변화점,0,무,127.1580841,37.4950142,213979.59,443962.51
1230186700,마천동589,101,도로교차점,0,무,127.1602174,37.4976878,214167.73,444259.55
2270205300,감이동303-2,101,도로교차점,0,무,127.160677,37.4976132,214208.39,444251.35
1230185400,잠실동373,102,도로시.종점,0,무,127.086228,37.504321,207624.31,444987.2
1230185500,신천동10-1,102,도로시.종점,0,무,127.1019639,37.5189861,209013.92,446616.22
1230185600,서울체육고등학교,102,도로시.종점,0,무,127.1307863,37.5209361,211561.61,446835.8
1230185800,가락시장역사거리,102,도로시.종점,0,무,127.1190252,37.491731,210526.01,443593.03
1230186200,거여동145-32,102,도로시.종점,0,무,127.1404607,37.4936893,212421.35,443812.98
1230186400,거여동371,102,도로시.종점,0,무,127.1423981,37.4904563,212593.22,443454.43
1230186800,마천동611,101,도로교차점,0,무,127.158834,37.4926812,214046.35,443703.68
2270190800,감이동291-16,102,도로시.종점,0,무,127.1609338,37.4989555,214230.85,444400.36
2040019700,속성변화점,103,속성변화점,0,무,127.1251609,37.4674037,211072.22,440893.72
1230187400,송파구-하남시,105,행정경계,0,무,127.1442471,37.504338,212754.38,444995.36
1230187501,리클린,101,도로교차점,0,무,127.1231955,37.4715397,210897.75,441352.54
1230187601,송파방면출구,102,도로시.종점,0,무,127.1301969,37.471952,211517.03,441399.12
1230187701,시설관리공단개방화장실,101,도로교차점,0,무,127.1327333,37.4713199,211741.49,441329.29
1230187801,달링,101,도로교차점,0,무,127.1324843,37.4731647,211719.17,441534
1230187901,GS칼텍스,101,도로교차점,0,무,127.1326355,37.4747945,211732.3,441714.91
1230188001,GS칼텍스,101,도로교차점,0,무,127.1326301,37.4750367,211731.78,441741.79
1230188101,따릉이대여소,101,도로교차점,0,무,127.071522,37.5107509,206323.45,445699.73
1230188201,종합운동장역,101,도로교차점,0,무,127.0737393,37.5108285,206519.49,445708.5
1230188301,잠실길지하차도,104,도로시설물,1,유,127.1024251,37.5114266,209055.61,445777.26
1230188501,잠실길지하차도,101,도로교차점,0,무,127.1061905,37.5131935,209388.29,445973.73
1230188401,공중화장실,101,도로교차점,0,무,127.1049693,37.5126218,209280.4,445910.16
1230188601,둔촌사거리,101,도로교차점,1,유,127.1346142,37.5210706,211899.98,446851.21
1230188701,버스정류장,101,도로교차점,1,유,127.1238384,37.4833561,210952.9,442664.07
1230188801,문정네비스토리,101,도로교차점,1,유,127.1248912,37.482684,211046.11,442589.6
1230188901,장지육교,104,도로시설물,0,무,127.1354038,37.4839509,211975.71,442731.5
1230189001,장지육교,101,도로교차점,0,무,127.1364389,37.4834888,212067.33,442680.34
1230189101,장지육교,101,도로교차점,0,무,127.1365568,37.4839613,212077.68,442732.79
1230189401,산빛초등학교,101,도로교차점,1,유,127.1401592,37.4828016,212396.49,442604.56
1230189301,장지육교,101,도로교차점,1,유,127.13678,37.4854486,212097.19,442897.9
1230189201,푸르지오그린어린이집,104,도로시설물,0,무,127.1397861,37.4818969,212363.63,442504.09
1230189601,밀파니,101,도로교차점,0,무,127.1406114,37.4886247,212435.51,443250.9
1230189801,밀파니,101,도로교차점,1,유,127.1425276,37.488546,212605,443242.42
1230189901,위례도서관,101,도로교차점,1,유,127.1489991,37.4840017,213178.12,442738.95
1230190401,GS25,101,도로교차점,1,유,127.1523779,37.4890959,213476.05,443304.82
1230190301,GS25,101,도로교차점,1,유,127.1531131,37.4882114,213541.22,443206.75
1230187000,학암동산72-3,101,도로교차점,1,유,127.1559343,37.4883567,213790.71,443223.29
1230190501,초원아파트,101,도로교차점,1,유,127.1551838,37.4892901,213724.16,443326.77
1230190601,김밥나라,101,도로교차점,1,유,127.1544104,37.4902038,213655.59,443428.07
1230190701,탑빌리지,101,도로교차점,1,유,127.1574764,37.489321,213926.91,443330.54
1230190801,초원아파트,101,도로교차점,1,유,127.1558189,37.4912338,213779.97,443542.59
1230191001,보화2차아파트,101,도로교차점,1,유,127.1500072,37.4888499,213266.43,443277.17
1230191101,보화2차아파트,101,도로교차점,0,무,127.1494427,37.4895175,213216.39,443351.19
1230191401,거여2주거환경개선지구,101,도로교차점,1,유,127.150808,37.4902567,213337,443433.43
1230191701,거여2주거환경개선지구,101,도로교차점,1,유,127.1511682,37.4904517,213368.82,443455.12
1230191501,GS25,101,도로교차점,1,유,127.1517535,37.4897951,213420.7,443382.33
1230191601,거여2주거환경개선지구,101,도로교차점,1,유,127.1514458,37.4901407,213393.42,443420.64
1230191801,GS25,101,도로교차점,1,유,127.1520345,37.4899482,213445.53,443399.36
1230192101,버스정류장,101,도로교차점,1,유,127.1529134,37.4909103,213523.08,443506.27
1230191901,버스정류장,101,도로교차점,0,무,127.1535484,37.4902112,213579.36,443428.77
1230192001,버스정류장,101,도로교차점,1,유,127.1532094,37.4905832,213549.32,443470
1230191301,GS25,101,도로교차점,1,유,127.1513894,37.4895987,213388.54,443360.48
1230192601,송파IC,101,도로교차점,0,무,127.1316,37.4726937,211641.03,441481.62
1230192301,송파IC교차로,106,106,0,무,127.132536,37.4684777,211724.48,441013.82
1230192401,-,106,106,0,무,127.1313963,37.469762,211623.47,441156.21
1230192501,송파IC교차로,101,도로교차점,0,무,127.132004,37.4704551,211677.11,441233.22
1230192701,올림픽대교분기점,101,도로교차점,0,무,127.1091501,37.5309453,209647.66,447944.26
1230192801,올림픽대교분기점,101,도로교차점,0,무,127.1092564,37.5313141,209657.01,447985.2
1230192901,올림픽대교분기점,101,도로교차점,0,무,127.1100874,37.5313489,209730.45,447989.15
1230193001,-,101,도로교차점,0,무,127.1101651,37.5319114,209737.25,448051.59
1230189501,풍산리치안오피스텔,101,도로교차점,0,무,127.1411795,37.4852762,212486.32,442879.33
1230189701,위례리슈빌퍼스트클래스상가,101,도로교차점,1,유,127.1460599,37.4848312,212918.03,442830.6
1230190101,거암초등학교,101,도로교차점,1,유,127.1506072,37.488137,213319.62,443198.13
1230190001,힐스에비뉴북위례상가,101,도로교차점,1,유,127.1521356,37.486323,213455.11,442997.02
1230190201,힐스테이트북위례,101,도로교차점,1,유,127.1538815,37.4872982,213609.35,443105.51
1230191201,거암초등학교,101,도로교차점,1,유,127.1503732,37.4890487,213298.76,443299.29
1230192201,거암초등학교,101,도로교차점,0,무,127.1506774,37.4887034,213325.73,443261.01
1240014701,성내동160-52,101,도로교차점,0,무,127.1305372,37.5364531,211537.2,448557.96
1240014702,강동역(서울5호선),101,도로교차점,0,무,127.1324311,37.5358683,211704.68,448493.29
1240015001,길동176-3,101,도로교차점,0,무,127.1482834,37.5364488,213105.65,448559.82
1240010501,성내동546-2,101,도로교차점,0,무,127.1273756,37.5278541,211259.06,447603.2
1240002401,미주아파트앞교차로,101,도로교차점,0,무,127.1294292,37.5269178,211440.72,447499.53
1240012701,성내동271,101,도로교차점,0,무,127.1255757,37.53188,211099.37,448049.81
